id,title,artists,releasename,releaseyear,releaseurl,cd,track,volume,spotify_id
2582,Love Is An Angel,Sylver,Bravo Hits 47,2004,https://api.discogs.com/releases/4855291,2,13,47,6RFY5hSy714Ngg9Dbxoscx
2583,Hardstyle,Starsplash,Bravo Hits 47,2004,https://api.discogs.com/releases/4855291,2,14,47,3Ag7d9EP9Il1kWomBIsc6w
2584,You,Special D.,Bravo Hits 47,2004,https://api.discogs.com/releases/4855291,2,15,47,5uU1uuyaUIBOiiUSQG7Wl3
2585,Dancing With Tears In My Eyes,Novaspace,Bravo Hits 47,2004,https://api.discogs.com/releases/4855291,2,16,47,3or3oEITvJmMwZRYeWSaen
2586,Rise Again,"DJ Sammy,Loona",Bravo Hits 47,2004,https://api.discogs.com/releases/4855291,2,17,47,1vcxF91pWs9uNwDROuiCPB
2587,Pump It Up!,Danzel,Bravo Hits 47,2004,https://api.discogs.com/releases/4855291,2,18,47,4tcPIwy0UvLYjhXLrMyx89
2588,Shake That!,Scooter,Bravo Hits 47,2004,https://api.discogs.com/releases/4855291,2,19,47,0fGh0trRN1xz3s41r7V5ce
2589,Obsesion,"3rd Wish,Baby Bash",Bravo Hits 47,2004,https://api.discogs.com/releases/4855291,2,20,47,65H6t1WQBim6q93yM8fEwn
2590,Turnin' Me On (Anspieltipp),Nina Sky,Bravo Hits 47,2004,https://api.discogs.com/releases/4855291,2,21,47,6JOlNkT0QdHeZB0wPbI9IR
2591,From Zero To Hero,Sarah Connor,Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,1,1,48,3zlUnjn9L8fSrximBjgYbK
2592,Emanuela,Fettes Brot,Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,1,2,48,60SsWvr9QKRUUTea99SZUN
2593,Ch!pz In Black (Who You Gonna Call),Ch!pz,Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,1,3,48,1maRB5Epd77jduOZxRkZ3j
2594,Femme Like U,K-Maro,Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,1,4,48,670E2HDx684Yq0rhf84CQc
2595,Get Right,Jennifer Lopez,Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,1,5,48,0rLzyBecRbTpnBWvMtPVFR
2596,Caught Up,Usher,Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,1,6,48,3jYRpwbctfqB77uU7T7K3U
2597,Do Somethin',Britney Spears,Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,1,7,48,0APRAco4v5z0EjMnK0vw3P
2598,Only U,Ashanti,Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,1,8,48,7BbtvJqWnQRt8gSrWbUVym
2599,Locked Up,"Akon,Azad",Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,1,9,48,7wUWVUXnqSVURxRvmNRdrA
2600,Meine Kette,Sido,Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,1,10,48,4IY7y9V9YSXFXxKdD9TC8g
2601,I Believe In You,Kylie Minogue,Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,1,11,48,1PpbrbgsXRXeKw1GnZMEv7
2602,Ordinary Life,Liquido,Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,1,12,48,15k2nBQJ0teDmPZHrOXL2N
2603,Alive,Mia Aegerter,Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,1,13,48,1L94M3KIu7QluZe63g64rv
2604,Amazing Life,DJ Bobo,Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,1,14,48,7i7O1m4xDFc7B1YZImUmvL
2605,Outta Space,"DJ Dee Kline,Cut & Run",Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,1,15,48,2nJaFDnD6wFnP4P96kDm2u
2606,Out Of Touch,Uniting Nations,Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,1,16,48,7o67roCVsFiCt7Cf0ZLOJq
2607,Falling Stars,Sunset Strippers,Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,1,17,48,7xJkMC1Yq4SNxZOunlIxvr
2608,One Night In Bangkok,Vinylshakerz,Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,1,18,48,6erBowZaW6Ur3vNOWhS2zM
2609,Suavemente,Scooter,Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,1,19,48,7cpFmkNmh3MM0WqXPSbs9f
2610,What A Feeling (Flashdance),Global Deejays,Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,1,20,48,5DLxa90qJDrft9CXVFBfi4
2611,Schnappi - Das Kleine Krokodil,Schnappi,Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,2,1,48,6K4d9KwaomGPajMvzXX7Jh
2612,Glaub An Mich,Yvonne Catterfeld,Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,2,2,48,5Eh8Kyrt9NmeJrDo0QACeS
2613,Almost Here,"Brian McFadden,Delta Goodrem",Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,2,3,48,4ExmxSUnyMzfCx4gqcfAHw
2614,Und Wenn Ein Lied,Söhne Mannheims,Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,2,4,48,7CFr7KuO7CWuqxJ3PtByXC
2615,Isyankar,"Mustafa Sandal,Gentleman",Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,2,5,48,6eGeSrKdUUYpXaq8BDDwZO
2616,All (I Ever Want),"Alexander Klaws,Sabrina Weckerlin",Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,2,6,48,2PTvik6EqPAIYOclAB3SU8
2617,Spür Dein Licht,Max Mutzke,Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,2,7,48,6C3vS3o69ZX3JvX0onzFkT
2618,When It All Began,Mission Belle,Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,2,8,48,6EMHVWV9pn6bvjmTubE08H
2619,Kommt Meine Liebe Nicht Bei Dir An,"Lukas Hilbert,Tryna",Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,2,9,48,4dIFDnZKaIlS0rfu9UrcfV
2620,Alles Wird Vorübergehen,Die Toten Hosen,Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,2,10,48,0EsbDQjERBTtTtJW4VV4DD
2621,Coz I Can,Ana Johnsson,Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,2,11,48,7u01ucT7UCQBun9v9N4ZkX
2622,I Just Wanna Live,Good Charlotte,Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,2,12,48,5TjwiYZVMHVrGvRzbeCaV7
2623,Disappear,Hoobastank,Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,2,13,48,3x1edFtdUWSV6bFmAdHO3u
2624,Let Me Go,3 Doors Down,Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,2,14,48,4AwJSk491AvHk2AAJReGzZ
2625,Leaving You For Me,"Martin Kesici,Tarja Turunen",Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,2,15,48,7mXBK8R95zFLf1Fb4Sz7dJ
2626,Wie Weit,"Apocalyptica,Marta Jandová",Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,2,16,48,7HysCKp2SSh6LvLkcuJQkB
2627,Keine Lust,Rammstein,Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,2,17,48,29YDZUNKvBI2I64TvLj1Wt
2628,Run & Hide,Gracia,Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,2,18,48,3yRtCntPrFnfYgiqn1He2o
2629,Dying Words,Nu Pagadi,Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,2,19,48,42PNkQnHqGGdBeu0spCWHq
2630,I Know,Vanilla Ninja,Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,2,20,48,6rje9f1wRFJDO2iTORw0lH
2631,Zeit Für Optimisten (Live),Silbermond,Bravo Hits 48,2005,https://api.discogs.com/releases/2850732,2,21,48,2KAfCkAVYVLRNprbqqPKu4
2632,Switch,Will Smith,Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,1,1,49,06BY7fb0Ztz7f7JPRWSBZ3
2633,Rich Girl,"Gwen Stefani,Eve",Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,1,2,49,0qRR9d89hIS0MHRkQ0ejxX
2634,California,Phantom Planet,Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,1,3,49,6ug9fUi5oLLgQgOF1G8WkM
2635,Over,Lindsay Lohan,Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,1,4,49,6BdgtqiV3oXNqBikezwdvC
2636,Crazy,K-Maro,Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,1,5,49,23TwR29GSeJBfXnXhmDlwR
2637,NDW 2005,Fler,Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,1,6,49,4fYvHF3HOWzEXX7cgIf6ui
2638,All 4 One,"Kool Savas,Azad",Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,1,7,49,4WUnM4KNZ0kjp0CUeoyOnS
2639,Let Me Love You,Mario,Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,1,8,49,0lYBSQXN6rCTvUZvg9S0lU
2640,Sientelo,"Speedy,Lumidee",Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,1,9,49,5Ob6YvBxWniRR0VpA6YGVs
2641,Gasolina,Papa A.P.,Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,1,10,49,228BxWXUYQPJrJYHDLOHkj
2642,Wait,Ying Yang Twins,Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,1,11,49,59nOXPmaKlBfGMDeOVGrIK
2643,La La,Ashlee Simpson,Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,1,12,49,4YKsiPP0QqHsANNaZJwQBT
2644,Next Best Superstar,Melanie C,Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,1,13,49,6Z5Oc1yPVC8Axo3x0qYz3I
2645,Shut Up!,Simple Plan,Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,1,14,49,3hxIUxnT27p5WcmjGUXNwx
2646,The Nobodies,Marilyn Manson,Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,1,15,49,1x8sna2LV8WQ38NEtN5X46
2647,Nur Ihr Allein,In Extremo,Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,1,16,49,60hbEnhVKKrdIunZ0DF7f1
2648,Freunde,Die Toten Hosen,Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,1,17,49,3mYRbTKt3aU0XenZXck50E
2649,And Love Said No,HIM,Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,1,18,49,0FIrnIy8lwk7tC8bOwIRlN
2650,Lyla,Oasis,Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,1,19,49,09f1jQrl37fb3ZYoYBHVl9
2651,Angels,Within Temptation,Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,1,20,49,1daDRI9ahBonbWD8YcxOIB
2652,Believe,The Chemical Brothers,Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,1,21,49,0pqnGHJpmpxLKifKRmU6WP
2653,Blueme,QL,Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,2,1,49,22LAwLoDA5b4AaGSkg6bKW
2654,Cowboy,Ch!pz,Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,2,2,49,3rXCZRMiMZp0feGcYXpwYX
2655,Gift,Subzonic,Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,2,3,49,1U4pYd8XGOYr9GvKqIprCa
2656,I Believe,Joana Zimmer,Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,2,4,49,756CJtQRFSxEx9jV4P9hpA
2657,Du Erinnerst Mich An Liebe,Ich + Ich,Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,2,5,49,3UrSJBxVIHeLgqqTKCtram
2658,Eine Welt Ohne Dich,Yvonne Catterfeld,Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,2,6,49,3ll9wmWUasbH87Ck6OHQmJ
2659,Haltet Die Welt An,Glashaus,Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,2,7,49,7hcnlD2ihQGfTBcKX3VEoX
2660,Wenn Du Schläfst,Söhne Mannheims,Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,2,8,49,6lgpK4RmLUvtEVux0z4BLc
2661,Beautiful,Patrick Nuo,Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,2,9,49,2rxQMGVafnNaRaXlRMWPde
2662,Regen Und Meer,Juli,Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,2,10,49,6fIGXxeU3C230sAm07WJxY
2663,Is There Anybody Out There,Kate Hall,Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,2,11,49,5aeIj88MLdekYvObw5Yisk
2664,Everyone Else Has Had More Sex Than Me,TISM,Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,2,12,49,5PZxYpU88zo7ctOre96ifn
2665,This 1's 4 U,Se:Side,Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,2,13,49,3hH3hOj6xzBoTCT1b8LtG9
2666,High Again (High On Emotion),Thomas Falke,Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,2,14,49,5UrBT4WahYSkXuGk5uXYYL
2667,Automatic (I'm Talking To You),EliZe,Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,2,15,49,3g02T3Jjof8ozyb99lq1Jc
2668,"Love Me..., Love Me...",Arsenium,Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,2,16,49,2jockdEsw2U8Vf1HWBXWIc
2669,Wot (I Say Captain),"Erkan & Stefan,Captain Sensible,Trooper Da Don",Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,2,17,49,7nhiETTBvRhCH3kZI2T9Lm
2670,Another Gal Bites Da Dust,"Jah Waggie,Jamie White,Alison Priestley",Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,2,18,49,1lZ1b9u74L8TOBaXD9OPYC
2671,BoroBoro,Arash,Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,2,19,49,3lIeY717Kbj6FXVnUCmGhm
2672,Axel F.,Crazy Frog,Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,2,20,49,0Bo5fjMtTfCD8vHGebivqc
2673,"Aufstehn, Aufeinander Zugehn",Sven Schuhmacher,Bravo Hits 49,2005,https://api.discogs.com/releases/2975650,2,21,49,0fmDaC17k359ZsVi6AhBTY
2674,Living On My Own (Radio Mix),Freddie Mercury,Bravo Hits 5,1993,https://api.discogs.com/releases/25015144,1,1,5,4LxJG3NSTrLkp8LXIv6Ouf
2675,Got To Get It (Radio Mix),Culture Beat,Bravo Hits 5,1993,https://api.discogs.com/releases/25015144,1,2,5,7ohR0qPH6f2Vuj2pUNanJG
2676,Keep On Dancin' (Classic Radio Mix),DJ BoBo,Bravo Hits 5,1993,https://api.discogs.com/releases/25015144,1,3,5,63qSrkwyVAYCT86CgxGVqr
2677,"Slave To The Vibe (7"" Mix)",Aftershock,Bravo Hits 5,1993,https://api.discogs.com/releases/25015144,1,4,5,4h5KB1btt2aZBq9EJHmWF4
2678,It's Raining Men (Radio Edit),Chocolate,Bravo Hits 5,1993,https://api.discogs.com/releases/25015144,1,5,5,3QWy9u1FW6VWknoUe4oNwD
2679,Night In Motion,Various Items,Bravo Hits 5,1993,https://api.discogs.com/releases/25015144,1,6,5,09Jd9jq2vGa3cMG2ReSxm8
2680,We Are Going On Down (Original Radio Edit),Deadly Sins,Bravo Hits 5,1993,https://api.discogs.com/releases/25015144,1,7,5,5eVSOpZbYSutAgrLyqKvq3
2681,Talk To Me (Radio Mix),Odyssey,Bravo Hits 5,1993,https://api.discogs.com/releases/25015144,1,8,5,6K0LyVsPTGQvpVsoKgFgJP
2682,Peace Of My Heart,Intermission,Bravo Hits 5,1993,https://api.discogs.com/releases/25015144,1,9,5,24nN6MHT8RXVLMPp5Xxfje
2683,Impossible (Radio Edit),Captain Hollywood Project,Bravo Hits 5,1993,https://api.discogs.com/releases/25015144,1,10,5,3Z3jFLon3nr1lpfinkMDbR
2684,Everybody Needs Somebody (Single Edit),Masterboy,Bravo Hits 5,1993,https://api.discogs.com/releases/25015144,1,11,5,3NIU4WXDiRiUXqgQtKo0VL
2685,Declaration (Dipdipda) (Radio Version),Sir Prize,Bravo Hits 5,1993,https://api.discogs.com/releases/25015144,1,12,5,7Cb44iSpT0L3oOd1bpLb2c
2686,Sunshine (Radio Edit),Cut 'N' Move,Bravo Hits 5,1993,https://api.discogs.com/releases/25015144,1,13,5,2pb59kTHCeVhjBC8oKNYah
2687,"The Jungle Book Groove (7"" Master Upbeat)",Disney Cast,Bravo Hits 5,1993,https://api.discogs.com/releases/25015144,1,14,5,7h5crXBSY5SSpXRIlklv74
2688,L'Esperanza (Single Edit),Sven Väth,Bravo Hits 5,1993,https://api.discogs.com/releases/25015144,1,15,5,6IFicXcWy16r9UiqEmMC9V
2689,"The Key, The Secret (Glamourously Developed Edit)",Urban Cookie Collective,Bravo Hits 5,1993,https://api.discogs.com/releases/25015144,1,16,5,4w4EJ9EaeogHLLEYlUXFDo
2690,It Keeps Rainin' (Radio Edit),Bitty Mclean,Bravo Hits 5,1993,https://api.discogs.com/releases/25015144,1,17,5,1BTTHlZP2KgawdgtI2xHZf
2691,100% Positiv,Die Deutsche Reimachse,Bravo Hits 5,1993,https://api.discogs.com/releases/25015144,1,18,5,7LRW26DlUmpt8urcCKRumc
2692,What's Up,4 Non Blondes,Bravo Hits 5,1993,https://api.discogs.com/releases/25015144,2,1,5,0jWgAnTrNZmOGmqgvHhZEm
2693,Runaway Train,Soul Asylum,Bravo Hits 5,1993,https://api.discogs.com/releases/25015144,2,2,5,3TW48DvQ7ChwY1Yy1tkMaP
2694,Wild World,Mr. Big,Bravo Hits 5,1993,https://api.discogs.com/releases/25015144,2,3,5,7mjSHL2Eb0kAwiKbvNNyD9
2695,Widderlich,Bap,Bravo Hits 5,1993,https://api.discogs.com/releases/25015144,2,4,5,3hAHWEoYAX7RYywZDL7jyt
2696,Little Miss Can't Be Wrong,Spin Doctors,Bravo Hits 5,1993,https://api.discogs.com/releases/25015144,2,5,5,1uCqIhOePc6hDMG2ijk8sp
2697,Alles Aus Liebe,Die Toten Hosen,Bravo Hits 5,1993,https://api.discogs.com/releases/25015144,2,6,5,2WFZXkRsALv5kC6HFIAsuG
2698,Plush (Edit),Stone Temple Pilots,Bravo Hits 5,1993,https://api.discogs.com/releases/25015144,2,7,5,27oLxwzqpveDuXJymbrHo2
2699,Under The Gun (Single Edit),The Sisters Of Mercy,Bravo Hits 5,1993,https://api.discogs.com/releases/25015144,2,8,5,2ABJSUxCRQyvsb0qSQXpZC
2700,I'm Gonna Be (500 Miles),The Proclaimers,Bravo Hits 5,1993,https://api.discogs.com/releases/25015144,2,9,5,67iAlVNDDdddxqSD2EZhFs
2701,Heaven Help,Lenny Kravitz,Bravo Hits 5,1993,https://api.discogs.com/releases/25015144,2,10,5,2fV1D2YYFYreZXNDhqxk4D
2702,Angel (Album Version),a-ha,Bravo Hits 5,1993,https://api.discogs.com/releases/25015144,2,11,5,46B7NsfHh4LK7XAtFS0Xe6
2703,Keep On Smilin',New Kids On The Block,Bravo Hits 5,1993,https://api.discogs.com/releases/25015144,2,12,5,6sHrxsewgTMPs2Di4x636C
2704,Ooh Child (Radio Edit),Dino,Bravo Hits 5,1993,https://api.discogs.com/releases/25015144,2,13,5,74JdR9aXE6I74oS1BVRsvb
2705,Can U Feel It (Dee Ooh La La La) (Radio Edit),The Weather Girls,Bravo Hits 5,1993,https://api.discogs.com/releases/25015144,2,14,5,6vhRmymsQaWhVegaK7aTDe
2706,China Girl,Fun-Tomas,Bravo Hits 5,1993,https://api.discogs.com/releases/25015144,2,15,5,5Ei9o2fHEnfHb84YrPuz4v
2707,Naked Love (Baby Love Me...),Smokie,Bravo Hits 5,1993,https://api.discogs.com/releases/25015144,2,16,5,4heScR1xykoSgMKU8Vg6Kx
2708,Hör Gut Zu,Pur,Bravo Hits 5,1993,https://api.discogs.com/releases/25015144,2,17,5,2hcQqIKmpY6CNHovhHYSfc
2709,Follow The Midnight Sun (Album Version),Maggie Reilly,Bravo Hits 5,1993,https://api.discogs.com/releases/25015144,2,18,5,3Y7fpFZbHLpAvWJJYGehz0
2710,Maria (Amore Mix),US 5,Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,1,1,50,7eSWbOgwQeXESQZXo0hYFr
2711,"Jump, Jump (DJ Tomekk Kommt)","DJ Tomekk,Fler,G-Hot",Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,1,2,50,4ao6xoJCuNmYn3qnoSEqB4
2712,Hollaback Girl,Gwen Stefani,Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,1,3,50,0LzrhCZFXW94Y8nwtTuRlw
2713,All 4 One,Kool Savas,Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,1,4,50,4WUnM4KNZ0kjp0CUeoyOnS
2714,Lonely,Akon,Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,1,5,50,1VNWaY3uNfoeWqb5U8x2QX
2715,Bad Day,Daniel Powter,Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,1,6,50,0mUyMawtxj1CJ76kn9gIZK
2716,Incomplete,Backstreet Boys,Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,1,7,50,3w8Mw9GHYepoTWOSdiyosj
2717,Baby Can I Hold You,Ronan Keating,Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,1,8,50,2DjWsDGgL1xNbhnr7f6t5F
2718,Since U Been Gone,Kelly Clarkson,Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,1,9,50,3xrn9i8zhNZsTtcoWgQEAd
2719,Heat Between The Sheets,Marc Terenzi,Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,1,10,50,0ANx3accyfc1uuZZ2Bolq3
2720,I Don't Want To Be,Gavin DeGraw,Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,1,11,50,4vl2zwXsTmAxgu9iY0g6UK
2721,Die Eine 2005,Die Firma,Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,1,12,50,3jd4ya9vCwExxTVOjPcqsf
2722,Wie Geil Ist Das Denn (Dicke Anbiete),"Jansen & Kowalski,Das Bo",Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,1,13,50,3hT1h7FiFFxoLqiTMJM7Ew
2723,Not That Kinda Girl,JoJo,Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,1,14,50,18HCKYlgZMrwhoA0epzp4a
2724,N Dey Say,Nelly,Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,1,15,50,7GgeZtT72GXe9rfJVL5NUt
2725,Here I Go Again,Mario,Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,1,16,50,1qOU8KzFifXE9YrgjVwYvc
2726,I'm A Hustla,Cassidy,Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,1,17,50,41D6aNNTmUUd7fWlVNWMN8
2727,Higher,The Game,Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,1,18,50,1XUZqszKGE89H09Oh1P1Dp
2728,1 Thing,Amerie,Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,1,19,50,1mnqraQ8oV8MX92rdOFLWW
2729,Slow Down,Bobby Valentino,Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,1,20,50,5lT5IZWW3JQErXELJpQgJ9
2730,I Just Started Being Bad,Sarah Connor,Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,1,21,50,7bdBOQIEGaE78QFrZ6pfb6
2731,Un Monde Parfait,Ilona Mitrecey,Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,2,1,50,4Dd8r3d1Tu2mvvjn2Vj4Sg
2732,Space Cowboy,Banaroo,Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,2,2,50,1Ndx4AI3Bco1Ewc84OrOQP
2733,"Shake Your Balla (1,2,3 Alarma)",Hot Banditoz,Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,2,3,50,3Kqte0rX0BY8Kv5345AQ8p
2734,Gasolina,Daddy Yankee,Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,2,4,50,228BxWXUYQPJrJYHDLOHkj
2735,Loco,Pachanga,Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,2,5,50,0V6NB0qBW7Vvm7RuSoHszG
2736,Oye Mi Canto,"N.O.R.E.,Daddy Yankee,Nina Sky,Gemstar,Big Mato",Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,2,6,50,3J6vrRMz6EfwH2sgYiyNhc
2737,(Is This The Way To) Amarillo (Classic Radio Mix),"Hermes House Band,Tony Christie",Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,2,7,50,2XY4ViIjge2ihN3PSri8wH
2738,Ilarie,Buttons,Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,2,8,50,4P1mfEe5CVBz5htKz8okjo
2739,Oye El Boom,Loona,Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,2,9,50,33lLQCuJyl4p9eHLzzWD7o
2740,Owner Of A Lonely Heart,"Max Graham,YES",Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,2,10,50,0GTK6TesV108Jj5D3MHsYb
2741,Club Tropicana,Vinylshakerz,Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,2,11,50,6tASfEUyB7lE2r6DLzURji
2742,Running Water,DJ Shog,Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,2,12,50,308BCEVlfVcCuJs5wRhoB9
2743,Why,DJ Sammy,Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,2,13,50,086myS9r57YsLbJpU0TgK9
2744,In My Arms,Mylo,Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,2,14,50,4hFSl2YfBUCY7RgZ8OhwCO
2745,Holy Virgin,Groove Coverage,Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,2,15,50,7rufgTCktyAw0ykiJtzrMY
2746,Das Beste,Diane Weigmann,Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,2,16,50,5IoNhVEkGQBe4aIxVJVOoV
2747,Leb Den Tag,Laith Al-Deen,Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,2,17,50,5jWb9Jw6L0HwLXstk2SYnD
2748,Dienen,Ich + Ich,Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,2,18,50,2aQ0wTYHYO9DzTqZMHC4La
2749,Engel Fliegen Einsam,Christina Stürmer,Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,2,19,50,6S4A39Ef5raAfnA4jOl5iJ
2750,Willst Du Mit Mir Gehen,Nena (20),Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,2,20,50,0Sg8KYJx719r504JBPZIP1
2751,Popcorn,Crazy Frog,Bravo Hits 50,2005,https://api.discogs.com/releases/7116196,2,21,50,0jQ4Nb9ylfUheLP9EOpOFk
2752,Durch Den Monsun (Radio Mix),Tokio Hotel,Bravo Hits 51,2005,https://api.discogs.com/releases/1206451,1,1,51,41YOS7VuxHEEwYHLfa7VWM
2753,Love To Be Loved By You (The Wedding Song),Marc Terenzi,Bravo Hits 51,2005,https://api.discogs.com/releases/1206451,1,2,51,37updTIauAtyJMcMQOstqB
2754,Cool (Album Version),Gwen Stefani,Bravo Hits 51,2005,https://api.discogs.com/releases/1206451,1,3,51,2YxwTmbJP4oBy4W7DJ6hsq
2755,La Camisa Negra (Album Version),Juanes,Bravo Hits 51,2005,https://api.discogs.com/releases/1206451,1,4,51,0HJrNzP2EJw9kihp9VT8jz
2756,Pon De Replay (Album Version),Rihanna,Bravo Hits 51,2005,https://api.discogs.com/releases/1206451,1,5,51,1V42NqWPkMlUJsUCVri933
